thickness = 2.5
  0.347    0.000
  0.363    0.000
  0.363    0.995
  0.347    0.995
  0.347    0.000
next
  1.035    0.057
  1.674    0.057
  1.674    0.937
  1.035    0.937
  1.035    0.057
next
  2.353    0.448
  2.357    0.448
  2.357    0.547
  2.353    0.547
  2.353    0.448
next
  3.166    0.497
  3.543    0.497
  3.543    0.497
  3.166    0.497
  3.166    0.497
next
  3.871    0.123
  4.839    0.123
  4.839    0.871
  3.871    0.871
  3.871    0.123
next
  5.101    0.271
  5.608    0.271
  5.608    0.724
  5.101    0.724
  5.101    0.271
next
  5.961    0.311
  6.749    0.311
  6.749    0.684
  5.961    0.684
  5.961    0.311
next
  7.138    0.115
  7.571    0.115
  7.571    0.879
  7.138    0.879
  7.138    0.115
next
  0.234    1.372
  0.476    1.372
  0.476    1.623
  0.234    1.623
  0.234    1.372
next
  1.269    1.454
  1.440    1.454
  1.440    1.540
  1.269    1.540
  1.269    1.454
next
  2.257    1.075
  2.453    1.075
  2.453    1.919
  2.257    1.919
  2.257    1.075
next
  3.215    1.329
  3.495    1.329
  3.495    1.665
  3.215    1.665
  3.215    1.329
next
  4.156    1.215
  4.554    1.215
  4.554    1.779
  4.156    1.779
  4.156    1.215
next
  5.025    1.442
  5.685    1.442
  5.685    1.553
  5.025    1.553
  5.025    1.442
next
  5.890    1.316
  6.820    1.316
  6.820    1.679
  5.890    1.679
  5.890    1.316
next
  7.049    1.309
  7.661    1.309
  7.661    1.686
  7.049    1.686
  7.049    1.309
next
  0.248    2.109
  0.462    2.109
  0.462    2.885
  0.248    2.885
  0.248    2.109
next
  1.316    2.307
  1.393    2.307
  1.393    2.688
  1.316    2.688
  1.316    2.307
next
  2.196    2.336
  2.513    2.336
  2.513    2.658
  2.196    2.658
  2.196    2.336
next
  3.165    2.248
  3.544    2.248
  3.544    2.747
  3.165    2.747
  3.165    2.248
next
  4.081    2.249
  4.629    2.249
  4.629    2.745
  4.081    2.745
  4.081    2.249
next
  4.915    2.014
  5.794    2.014
  5.794    2.981
  4.915    2.981
  4.915    2.014
next
  6.061    2.415
  6.649    2.415
  6.649    2.580
  6.061    2.580
  6.061    2.415
next
  7.271    2.230
  7.439    2.230
  7.439    2.765
  7.271    2.765
  7.271    2.230
next
  0.100    3.300
  0.609    3.300
  0.609    3.694
  0.100    3.694
  0.100    3.300
next
  1.247    3.447
  1.463    3.447
  1.463    3.548
  1.247    3.548
  1.247    3.447
next
  2.098    3.091
  2.612    3.091
  2.612    3.904
  2.098    3.904
  2.098    3.091
next
  3.300    3.265
  3.410    3.265
  3.410    3.729
  3.300    3.729
  3.300    3.265
next
  4.059    3.042
  4.651    3.042
  4.651    3.953
  4.059    3.953
  4.059    3.042
next
  5.199    3.246
  5.511    3.246
  5.511    3.748
  5.199    3.748
  5.199    3.246
next
  6.065    3.290
  6.645    3.290
  6.645    3.705
  6.065    3.705
  6.065    3.290
next
  7.000    3.442
  7.710    3.442
  7.710    3.552
  7.000    3.552
  7.000    3.442
next
  0.147    4.432
  0.563    4.432
  0.563    4.562
  0.147    4.562
  0.147    4.432
next
  1.309    4.468
  1.400    4.468
  1.400    4.526
  1.309    4.526
  1.309    4.468
next
  2.003    4.013
  2.706    4.013
  2.706    4.981
  2.003    4.981
  2.003    4.013
next
  2.878    4.321
  3.832    4.321
  3.832    4.674
  2.878    4.674
  2.878    4.321
next
  4.247    4.298
  4.463    4.298
  4.463    4.697
  4.247    4.697
  4.247    4.298
next
  5.202    4.115
  5.508    4.115
  5.508    4.879
  5.202    4.879
  5.202    4.115
next
  6.298    4.425
  6.412    4.425
  6.412    4.570
  6.298    4.570
  6.298    4.425
next
  7.261    4.074
  7.449    4.074
  7.449    4.921
  7.261    4.921
  7.261    4.074
next
  0.147    5.358
  0.563    5.358
  0.563    5.637
  0.147    5.637
  0.147    5.358
next
  1.029    5.217
  1.681    5.217
  1.681    5.778
  1.029    5.778
  1.029    5.217
next
  1.980    5.397
  2.730    5.397
  2.730    5.597
  1.980    5.597
  1.980    5.397
next
  2.898    5.237
  3.811    5.237
  3.811    5.758
  2.898    5.758
  2.898    5.237
next
  4.068    5.456
  4.642    5.456
  4.642    5.538
  4.068    5.538
  4.068    5.456
next
  4.927    5.197
  5.783    5.197
  5.783    5.797
  4.927    5.797
  4.927    5.197
next
  6.263    5.118
  6.447    5.118
  6.447    5.876
  6.263    5.876
  6.263    5.118
next
  6.916    5.368
  7.794    5.368
  7.794    5.626
  6.916    5.626
  6.916    5.368
next
  0.000    6.459
  0.710    6.459
  0.710    6.535
  0.000    6.535
  0.000    6.459
next
  0.947    6.093
  1.763    6.093
  1.763    6.902
  0.947    6.902
  0.947    6.093
next
color = 3
  0.000    0.000
  7.794    0.000
  7.794    6.902
  0.000    6.902
  0.000    0.000
next
