thickness = 2.5
  2.618    2.717
  2.788    2.717
  2.788    2.825
  2.618    2.825
  2.618    2.717
next
  2.410    1.448
  2.632    1.448
  2.632    2.448
  2.410    2.448
  2.410    1.448
next
  4.119    1.470
  4.493    1.470
  4.493    2.116
  4.119    2.116
  4.119    1.470
next
  2.273    2.488
  2.875    2.488
  2.875    2.558
  2.273    2.558
  2.273    2.488
next
  3.202    1.281
  3.967    1.281
  3.967    1.304
  3.202    1.304
  3.202    1.281
next
  0.745    0.298
  1.623    0.298
  1.623    0.850
  0.745    0.850
  0.745    0.298
next
  1.623    1.289
  1.692    1.289
  1.692    1.805
  1.623    1.805
  1.623    1.289
next
  1.704    1.671
  2.101    1.671
  2.101    2.079
  1.704    2.079
  1.704    1.671
next
  0.741    2.692
  1.711    2.692
  1.711    2.965
  0.741    2.965
  0.741    2.692
next
  3.251    2.588
  3.592    2.588
  3.592    2.845
  3.251    2.845
  3.251    2.588
next
  1.706    2.086
  2.105    2.086
  2.105    2.543
  1.706    2.543
  1.706    2.086
next
  3.596    2.387
  3.782    2.387
  3.782    2.957
  3.596    2.957
  3.596    2.387
next
  1.734    2.562
  2.483    2.562
  2.483    2.961
  1.734    2.961
  1.734    2.562
next
  2.078    0.006
  2.643    0.006
  2.643    0.854
  2.078    0.854
  2.078    0.006
next
  2.655    0.423
  2.817    0.423
  2.817    0.871
  2.655    0.871
  2.655    0.423
next
  2.144    2.451
  3.079    2.451
  3.079    2.485
  2.144    2.485
  2.144    2.451
next
  4.143    1.041
  4.430    1.041
  4.430    1.450
  4.143    1.450
  4.143    1.041
next
  2.822    2.853
  3.563    2.853
  3.563    2.946
  2.822    2.946
  2.822    2.853
next
  3.476    1.318
  4.115    1.318
  4.115    2.128
  3.476    2.128
  3.476    1.318
next
  2.631    2.586
  3.093    2.586
  3.093    2.685
  2.631    2.685
  2.631    2.586
next
  1.699    1.264
  2.167    1.264
  2.167    1.342
  1.699    1.342
  1.699    1.264
next
  0.125    0.949
  0.749    0.949
  0.749    1.217
  0.125    1.217
  0.125    0.949
next
  0.002    2.545
  0.731    2.545
  0.731    2.964
  0.002    2.964
  0.002    2.545
next
  2.821    0.015
  3.812    0.015
  3.812    0.299
  2.821    0.299
  2.821    0.015
next
  2.808    2.703
  3.217    2.703
  3.217    2.840
  2.808    2.840
  2.808    2.703
next
  3.837    0.119
  4.088    0.119
  4.088    0.352
  3.837    0.352
  3.837    0.119
next
  3.107    2.435
  3.587    2.435
  3.587    2.555
  3.107    2.555
  3.107    2.435
next
  2.644    0.107
  2.803    0.107
  2.803    0.419
  2.644    0.419
  2.644    0.107
next
  0.760    0.851
  1.594    0.851
  1.594    1.808
  0.760    1.808
  0.760    0.851
next
  0.000    1.782
  0.732    1.782
  0.732    2.544
  0.000    2.544
  0.000    1.782
next
  3.807    2.134
  4.475    2.134
  4.475    2.963
  3.807    2.963
  3.807    2.134
next
  1.623    0.041
  2.076    0.041
  2.076    0.868
  1.623    0.868
  1.623    0.041
next
  4.148    0.111
  4.488    0.111
  4.488    1.020
  4.148    1.020
  4.148    0.111
next
  0.015    0.001
  0.729    0.001
  0.729    0.946
  0.015    0.946
  0.015    0.001
next
  3.476    2.189
  3.801    2.189
  3.801    2.355
  3.476    2.355
  3.476    2.189
next
  1.600    0.873
  2.161    0.873
  2.161    1.196
  1.600    1.196
  1.600    0.873
next
  2.168    0.899
  2.812    0.899
  2.812    1.435
  2.168    1.435
  2.168    0.899
next
  2.852    1.363
  3.472    1.363
  3.472    1.425
  2.852    1.425
  2.852    1.363
next
  2.632    1.436
  3.476    1.436
  3.476    2.429
  2.632    2.429
  2.632    1.436
next
  2.105    1.460
  2.409    1.460
  2.409    2.421
  2.105    2.421
  2.105    1.460
next
  3.981    0.857
  4.118    0.857
  4.118    1.236
  3.981    1.236
  3.981    0.857
next
  1.626    1.204
  2.163    1.204
  2.163    1.234
  1.626    1.234
  1.626    1.204
next
  0.776    0.000
  1.593    0.000
  1.593    0.297
  0.776    0.297
  0.776    0.000
next
  0.733    1.808
  1.702    1.808
  1.702    2.692
  0.733    2.692
  0.733    1.808
next
  0.001    1.220
  0.756    1.220
  0.756    1.778
  0.001    1.778
  0.001    1.220
next
  1.729    1.371
  2.089    1.371
  2.089    1.670
  1.729    1.670
  1.729    1.371
next
  3.754    0.371
  3.967    0.371
  3.967    1.221
  3.754    1.221
  3.754    0.371
next
  3.993    0.398
  4.117    0.398
  4.117    0.839
  3.993    0.839
  3.993    0.398
next
  2.820    0.304
  3.754    0.304
  3.754    1.274
  2.820    1.274
  2.820    0.304
next
  3.898    0.012
  4.453    0.012
  4.453    0.100
  3.898    0.100
  3.898    0.012
next
color = 3
  0.000    0.000
  4.493    0.000
  4.493    2.965
  0.000    2.965
  0.000    0.000
next
