thickness = 2.5
  0.303    0.112
  0.688    0.112
  0.688    0.666
  0.303    0.666
  0.303    0.112
next
  1.016    0.176
  1.976    0.176
  1.976    0.603
  1.016    0.603
  1.016    0.176
next
  2.208    0.000
  2.784    0.000
  2.784    0.778
  2.208    0.778
  2.208    0.000
next
  3.299    0.269
  3.692    0.269
  3.692    0.510
  3.299    0.510
  3.299    0.269
next
  4.176    0.013
  4.815    0.013
  4.815    0.765
  4.176    0.765
  4.176    0.013
next
  5.112    0.317
  5.879    0.317
  5.879    0.462
  5.112    0.462
  5.112    0.317
next
  6.392    0.071
  6.599    0.071
  6.599    0.708
  6.392    0.708
  6.392    0.071
next
  7.244    0.385
  7.747    0.385
  7.747    0.393
  7.244    0.393
  7.244    0.385
next
  0.000    1.102
  0.991    1.102
  0.991    1.677
  0.000    1.677
  0.000    1.102
next
  1.057    1.277
  1.934    1.277
  1.934    1.501
  1.057    1.501
  1.057    1.277
next
  2.106    1.356
  2.885    1.356
  2.885    1.422
  2.106    1.422
  2.106    1.356
next
  3.056    1.113
  3.935    1.113
  3.935    1.666
  3.056    1.666
  3.056    1.113
next
  4.171    1.236
  4.820    1.236
  4.820    1.542
  4.171    1.542
  4.171    1.236
next
  5.408    1.119
  5.583    1.119
  5.583    1.659
  5.408    1.659
  5.408    1.119
next
  6.161    1.342
  6.830    1.342
  6.830    1.436
  6.161    1.436
  6.161    1.342
next
  7.316    0.986
  7.675    0.986
  7.675    1.793
  7.316    1.793
  7.316    0.986
next
  0.067    2.082
  0.924    2.082
  0.924    2.696
  0.067    2.696
  0.067    2.082
next
  1.274    2.328
  1.718    2.328
  1.718    2.451
  1.274    2.451
  1.274    2.328
next
  2.299    2.361
  2.693    2.361
  2.693    2.418
  2.299    2.418
  2.299    2.361
next
  3.139    2.287
  3.852    2.287
  3.852    2.491
  3.139    2.491
  3.139    2.287
next
  4.435    2.188
  4.557    2.188
  4.557    2.591
  4.435    2.591
  4.435    2.188
next
  5.275    1.920
  5.716    1.920
  5.716    2.858
  5.275    2.858
  5.275    1.920
next
  6.352    2.297
  6.639    2.297
  6.639    2.482
  6.352    2.482
  6.352    2.297
next
  7.014    2.385
  7.977    2.385
  7.977    2.394
  7.014    2.394
  7.014    2.385
next
  0.341    3.108
  0.650    3.108
  0.650    3.671
  0.341    3.671
  0.341    3.108
next
  1.416    3.385
  1.576    3.385
  1.576    3.394
  1.416    3.394
  1.416    3.385
next
  2.167    2.949
  2.824    2.949
  2.824    3.830
  2.167    3.830
  2.167    2.949
next
  3.118    3.029
  3.873    3.029
  3.873    3.749
  3.118    3.749
  3.118    3.029
next
  4.164    2.973
  4.828    2.973
  4.828    3.806
  4.164    3.806
  4.164    2.973
next
  5.220    3.282
  5.772    3.282
  5.772    3.496
  5.220    3.496
  5.220    3.282
next
  6.419    3.378
  6.572    3.378
  6.572    3.401
  6.419    3.401
  6.419    3.378
next
  7.309    3.166
  7.682    3.166
  7.682    3.613
  7.309    3.613
  7.309    3.166
next
  0.012    4.180
  0.979    4.180
  0.979    4.598
  0.012    4.598
  0.012    4.180
next
  1.007    4.067
  1.984    4.067
  1.984    4.711
  1.007    4.711
  1.007    4.067
next
  2.358    4.288
  2.633    4.288
  2.633    4.490
  2.358    4.490
  2.358    4.288
next
  3.356    4.325
  3.635    4.325
  3.635    4.453
  3.356    4.453
  3.356    4.325
next
  4.190    3.915
  4.801    3.915
  4.801    4.863
  4.190    4.863
  4.190    3.915
next
  5.220    4.053
  5.771    4.053
  5.771    4.725
  5.220    4.725
  5.220    4.053
next
  6.161    4.292
  6.831    4.292
  6.831    4.486
  6.161    4.486
  6.161    4.292
next
  7.063    4.038
  7.928    4.038
  7.928    4.740
  7.063    4.740
  7.063    4.038
next
  0.187    5.371
  0.804    5.371
  0.804    5.408
  0.187    5.408
  0.187    5.371
next
  1.249    5.114
  1.742    5.114
  1.742    5.665
  1.249    5.665
  1.249    5.114
next
  2.205    5.263
  2.786    5.263
  2.786    5.516
  2.205    5.516
  2.205    5.263
next
  3.268    5.338
  3.723    5.338
  3.723    5.441
  3.268    5.441
  3.268    5.338
next
  4.081    5.211
  4.910    5.211
  4.910    5.567
  4.081    5.567
  4.081    5.211
next
  5.415    5.310
  5.576    5.310
  5.576    5.468
  5.415    5.468
  5.415    5.310
next
  6.404    5.164
  6.587    5.164
  6.587    5.615
  6.404    5.615
  6.404    5.164
next
  7.312    4.920
  7.679    4.920
  7.679    5.859
  7.312    5.859
  7.312    4.920
next
  0.174    6.273
  0.817    6.273
  0.817    6.506
  0.174    6.506
  0.174    6.273
next
  1.355    6.006
  1.636    6.006
  1.636    6.772
  1.355    6.772
  1.355    6.006
next
color = 3
  0.000    0.000
  7.977    0.000
  7.977    6.772
  0.000    6.772
  0.000    0.000
next
